date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:55:22	2583/2583	---M--	200	added ('OK')	application/json	date:Fri,%2024%20Jan%202020%2015:54:55%20GMT	http://localhost/9Spares/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2F9Spares%2Fproduct%2Fcar-modified-front-bumber-lip%2F	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/wp-json/oembed/1.0/embed0bee.json	(from http://localhost/9Spares/product/car-modified-front-bumber-lip/)
18:55:34	2711/2711	---M--	200	added ('OK')	text/xml	date:Fri,%2024%20Jan%202020%2015:55:22%20GMT	http://localhost/9Spares/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2F9Spares%2Fproduct%2Fcar-modified-front-bumber-lip%2F&format=xml	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/wp-json/oembed/1.0/embedf10c	(from http://localhost/9Spares/product/car-modified-front-bumber-lip/)
18:55:37	21559/21559	---M--	200	added ('OK')	image/jpeg	etag:%225437-596d596b212ec%22	http://localhost/9Spares/wp-content/uploads/2019/11/Car-Modified-Carbon-Fiber-Front-Bumper-Lip-600x600.jpg	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/wp-content/uploads/2019/11/Car-Modified-Carbon-Fiber-Front-Bumper-Lip-600x600.jpg	(from http://localhost/9Spares/product/car-modified-front-bumber-lip/)
18:55:39	81938/81938	---M--	200	added ('OK')	image/jpeg	etag:%2214012-596d5964e5ac4%22	http://localhost/9Spares/wp-content/uploads/2019/11/Car-Modified-Carbon-Fiber-Front-Bumper-Lip.jpg	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/wp-content/uploads/2019/11/Car-Modified-Carbon-Fiber-Front-Bumper-Lip.jpg	(from http://localhost/9Spares/product/car-modified-front-bumber-lip/)
18:55:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Jan%202020%2015:55:37%20GMT	http://localhost/9Spares/?p=82	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/index287b.html	(from http://localhost/9Spares/product/excavator-foot-pedal/)
18:55:55	787/787	---M--	200	added ('OK')	application/rss+xml	etag:%228639a4f0f50cd2e06d3a45aa0831831d%22	http://localhost/9Spares/product/excavator-foot-pedal/feed/	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/product/excavator-foot-pedal/feed/index.html	(from http://localhost/9Spares/product/excavator-foot-pedal/)
18:55:56	2483/2483	---M--	200	added ('OK')	application/json	date:Fri,%2024%20Jan%202020%2015:55:37%20GMT	http://localhost/9Spares/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2F9Spares%2Fproduct%2Fexcavator-foot-pedal%2F	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/wp-json/oembed/1.0/embed22b3.json	(from http://localhost/9Spares/product/excavator-foot-pedal/)
18:56:05	2611/2611	---M--	200	added ('OK')	text/xml	date:Fri,%2024%20Jan%202020%2015:55:56%20GMT	http://localhost/9Spares/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2F9Spares%2Fproduct%2Fexcavator-foot-pedal%2F&format=xml	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/wp-json/oembed/1.0/embed28f0	(from http://localhost/9Spares/product/excavator-foot-pedal/)
18:56:10	27808/27808	---M--	200	added ('OK')	image/jpeg	etag:%226ca0-596d76927aa7f%22	http://localhost/9Spares/wp-content/uploads/2019/01/Excavator-spare-parts-foot-pedal-600x600.jpg	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/wp-content/uploads/2019/01/Excavator-spare-parts-foot-pedal-600x600.jpg	(from http://localhost/9Spares/product/excavator-foot-pedal/)
18:56:13	79433/79433	---M--	200	added ('OK')	image/jpeg	etag:%2213649-596d768926ba6%22	http://localhost/9Spares/wp-content/uploads/2019/01/Excavator-spare-parts-foot-pedal.jpg	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/wp-content/uploads/2019/01/Excavator-spare-parts-foot-pedal.jpg	(from http://localhost/9Spares/product/excavator-foot-pedal/)
18:56:33	797/797	---M--	200	added ('OK')	application/rss+xml	etag:%228639a4f0f50cd2e06d3a45aa0831831d%22	http://localhost/9Spares/product/e-class-headlight/feed/	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/product/e-class-headlight/feed/index.html	(from http://localhost/9Spares/product/e-class-headlight/)
18:56:35	2536/2536	---M--	200	added ('OK')	application/json	date:Fri,%2024%20Jan%202020%2015:56:08%20GMT	http://localhost/9Spares/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2F9Spares%2Fproduct%2Fe-class-headlight%2F	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/wp-json/oembed/1.0/embed7ce0.json	(from http://localhost/9Spares/product/e-class-headlight/)
18:56:35	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Jan%202020%2015:56:13%20GMT	http://localhost/9Spares/?p=86	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/index6213.html	(from http://localhost/9Spares/product/e-class-headlight/)
18:56:56	2664/2664	---M--	200	added ('OK')	text/xml	date:Fri,%2024%20Jan%202020%2015:56:36%20GMT	http://localhost/9Spares/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2F9Spares%2Fproduct%2Fe-class-headlight%2F&format=xml	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/wp-json/oembed/1.0/embedfabb	(from http://localhost/9Spares/product/e-class-headlight/)
18:57:10	33383/33383	---M--	200	added ('OK')	image/jpeg	etag:%228267-596d7ade3a354%22	http://localhost/9Spares/wp-content/uploads/2019/01/Genuine-Mercedes-e-class-headlight-for-W212-600x640.jpg	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/wp-content/uploads/2019/01/Genuine-Mercedes-e-class-headlight-for-W212-600x640.jpg	(from http://localhost/9Spares/product/e-class-headlight/)
18:57:12	89041/89041	---M--	200	added ('OK')	image/jpeg	etag:%2215bd1-596d7ad92847e%22	http://localhost/9Spares/wp-content/uploads/2019/01/Genuine-Mercedes-e-class-headlight-for-W212.jpg	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/wp-content/uploads/2019/01/Genuine-Mercedes-e-class-headlight-for-W212.jpg	(from http://localhost/9Spares/product/e-class-headlight/)
18:57:25	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Jan%202020%2015:57:12%20GMT	http://localhost/9Spares/?p=45	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/index5e74.html	(from http://localhost/9Spares/product/bumber-guard/)
18:57:25	795/795	---M--	200	added ('OK')	application/rss+xml	etag:%228639a4f0f50cd2e06d3a45aa0831831d%22	http://localhost/9Spares/product/bumber-guard/feed/	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/product/bumber-guard/feed/index.html	(from http://localhost/9Spares/product/bumber-guard/)
18:57:25	2548/2548	---M--	200	added ('OK')	application/json	date:Fri,%2024%20Jan%202020%2015:57:06%20GMT	http://localhost/9Spares/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2F9Spares%2Fproduct%2Fbumber-guard%2F	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/wp-json/oembed/1.0/embed97f9.json	(from http://localhost/9Spares/product/bumber-guard/)
18:57:34	2676/2676	---M--	200	added ('OK')	text/xml	date:Fri,%2024%20Jan%202020%2015:57:26%20GMT	http://localhost/9Spares/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2F9Spares%2Fproduct%2Fbumber-guard%2F&format=xml	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/wp-json/oembed/1.0/embed002b	(from http://localhost/9Spares/product/bumber-guard/)
18:57:34	25492/25492	---M--	200	added ('OK')	image/jpeg	etag:%226394-596d6605b8bdc%22	http://localhost/9Spares/wp-content/uploads/2019/01/High-quality-steel-front-bumper-guard-for-600x600.jpg	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/wp-content/uploads/2019/01/High-quality-steel-front-bumper-guard-for-600x600.jpg	(from http://localhost/9Spares/product/bumber-guard/)
18:57:47	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Jan%202020%2015:57:36%20GMT	http://localhost/9Spares/?p=51	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/index8cf7.html	(from http://localhost/9Spares/product/alternator/)
18:57:48	859/859	---M--	200	added ('OK')	application/rss+xml	etag:%228639a4f0f50cd2e06d3a45aa0831831d%22	http://localhost/9Spares/product/alternator/feed/	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/product/alternator/feed/index.html	(from http://localhost/9Spares/product/alternator/)
18:57:51	2747/2747	---M--	200	added ('OK')	application/json	date:Fri,%2024%20Jan%202020%2015:57:35%20GMT	http://localhost/9Spares/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2F9Spares%2Fproduct%2Falternator%2F	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/wp-json/oembed/1.0/embedf058.json	(from http://localhost/9Spares/product/alternator/)
18:58:00	2875/2875	---M--	200	added ('OK')	text/xml	date:Fri,%2024%20Jan%202020%2015:57:51%20GMT	http://localhost/9Spares/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2F9Spares%2Fproduct%2Falternator%2F&format=xml	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/wp-json/oembed/1.0/embed8234	(from http://localhost/9Spares/product/alternator/)
18:58:06	84537/84537	---M--	200	added ('OK')	image/jpeg	etag:%2214a39-596d685bafbc2%22	http://localhost/9Spares/wp-content/uploads/2019/01/Hot-Sale-Auto-Car-Spare-Parts-Alternator.jpg	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/wp-content/uploads/2019/01/Hot-Sale-Auto-Car-Spare-Parts-Alternator.jpg	(from http://localhost/9Spares/product/alternator/)
18:58:06	45501/45501	---M--	200	added ('OK')	image/jpeg	etag:%22b1bd-596d686033c6f%22	http://localhost/9Spares/wp-content/uploads/2019/01/Hot-Sale-Auto-Car-Spare-Parts-Alternator-600x600.jpg	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/wp-content/uploads/2019/01/Hot-Sale-Auto-Car-Spare-Parts-Alternator-600x600.jpg	(from http://localhost/9Spares/product/alternator/)
18:58:12	803/803	---M--	200	added ('OK')	application/rss+xml	etag:%228639a4f0f50cd2e06d3a45aa0831831d%22	http://localhost/9Spares/product/cylinder-head/feed/	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/product/cylinder-head/feed/index.html	(from http://localhost/9Spares/product/cylinder-head/)
18:58:14	2565/2565	---M--	200	added ('OK')	application/json	date:Fri,%2024%20Jan%202020%2015:58:02%20GMT	http://localhost/9Spares/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2F9Spares%2Fproduct%2Fcylinder-head%2F	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/wp-json/oembed/1.0/embed325e.json	(from http://localhost/9Spares/product/cylinder-head/)
18:58:15	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Jan%202020%2015:58:06%20GMT	http://localhost/9Spares/?p=52	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/index4579.html	(from http://localhost/9Spares/product/cylinder-head/)
18:58:20	2693/2693	---M--	200	added ('OK')	text/xml	date:Fri,%2024%20Jan%202020%2015:58:15%20GMT	http://localhost/9Spares/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2F9Spares%2Fproduct%2Fcylinder-head%2F&format=xml	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/wp-json/oembed/1.0/embed4050	(from http://localhost/9Spares/product/cylinder-head/)
18:58:25	31817/31817	---M--	200	added ('OK')	image/jpeg	etag:%227c49-596d72dea52b0%22	http://localhost/9Spares/wp-content/uploads/2019/01/Japan-Car-Spare-parts-1Z-Cylinder-Head-600x600.jpg	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/wp-content/uploads/2019/01/Japan-Car-Spare-parts-1Z-Cylinder-Head-600x600.jpg	(from http://localhost/9Spares/product/cylinder-head/)
18:58:31	194437/194437	---M--	200	added ('OK')	image/jpeg	etag:%222f785-596d72d926946%22	http://localhost/9Spares/wp-content/uploads/2019/01/Japan-Car-Spare-parts-1Z-Cylinder-Head.jpg	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/wp-content/uploads/2019/01/Japan-Car-Spare-parts-1Z-Cylinder-Head.jpg	(from http://localhost/9Spares/product/cylinder-head/)
18:58:35	791/791	---M--	200	added ('OK')	application/rss+xml	etag:%228639a4f0f50cd2e06d3a45aa0831831d%22	http://localhost/9Spares/product/sprinter-seat/feed/	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/product/sprinter-seat/feed/index.html	(from http://localhost/9Spares/product/sprinter-seat/)
18:58:35	2541/2541	---M--	200	added ('OK')	application/json	date:Fri,%2024%20Jan%202020%2015:58:21%20GMT	http://localhost/9Spares/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2F9Spares%2Fproduct%2Fsprinter-seat%2F	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/wp-json/oembed/1.0/embed446a.json	(from http://localhost/9Spares/product/sprinter-seat/)
18:58:36	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Jan%202020%2015:58:25%20GMT	http://localhost/9Spares/?p=85	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/index648c.html	(from http://localhost/9Spares/product/sprinter-seat/)
18:58:44	2663/2663	---M--	200	added ('OK')	text/xml	date:Fri,%2024%20Jan%202020%2015:58:36%20GMT	http://localhost/9Spares/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2F9Spares%2Fproduct%2Fsprinter-seat%2F&format=xml	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/wp-json/oembed/1.0/embed243d	(from http://localhost/9Spares/product/sprinter-seat/)
18:58:47	55330/55330	---M--	200	added ('OK')	image/jpeg	etag:%22d822-596d79fe3d1f6%22	http://localhost/9Spares/wp-content/uploads/2019/01/mercedes-sprinter-seat-ZTZY3300-bus-seat-bus.jpg	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/wp-content/uploads/2019/01/mercedes-sprinter-seat-ZTZY3300-bus-seat-bus.jpg	(from http://localhost/9Spares/product/sprinter-seat/)
18:58:48	45119/45119	---M--	200	added ('OK')	image/jpeg	etag:%22b03f-596d7a032148e%22	http://localhost/9Spares/wp-content/uploads/2019/01/mercedes-sprinter-seat-ZTZY3300-bus-seat-bus-600x600.jpg	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/wp-content/uploads/2019/01/mercedes-sprinter-seat-ZTZY3300-bus-seat-bus-600x600.jpg	(from http://localhost/9Spares/product/sprinter-seat/)
18:58:55	810/810	---M--	200	added ('OK')	application/rss+xml	etag:%228639a4f0f50cd2e06d3a45aa0831831d%22	http://localhost/9Spares/product/charging-cable/feed/	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/product/charging-cable/feed/index.html	(from http://localhost/9Spares/product/charging-cable/)
18:58:55	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Jan%202020%2015:58:47%20GMT	http://localhost/9Spares/?p=87	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/index5d38.html	(from http://localhost/9Spares/product/charging-cable/)
18:58:56	2585/2585	---M--	200	added ('OK')	application/json	date:Fri,%2024%20Jan%202020%2015:58:46%20GMT	http://localhost/9Spares/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2F9Spares%2Fproduct%2Fcharging-cable%2F	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/wp-json/oembed/1.0/embed4ab9.json	(from http://localhost/9Spares/product/charging-cable/)
18:59:02	2713/2713	---M--	200	added ('OK')	text/xml	date:Fri,%2024%20Jan%202020%2015:58:56%20GMT	http://localhost/9Spares/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2F9Spares%2Fproduct%2Fcharging-cable%2F&format=xml	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/wp-json/oembed/1.0/embed6426	(from http://localhost/9Spares/product/charging-cable/)
18:59:08	112993/112993	---M--	200	added ('OK')	image/png	etag:%221b961-596d7bd147b21%22	http://localhost/9Spares/wp-content/uploads/2019/01/electric-vehicle-ev-charging-cable-type-2.png	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/wp-content/uploads/2019/01/electric-vehicle-ev-charging-cable-type-2.png	(from http://localhost/9Spares/product/charging-cable/)
18:59:11	127940/127940	---M--	200	added ('OK')	image/png	etag:%221f3c4-596d7bd8983e3%22	http://localhost/9Spares/wp-content/uploads/2019/01/electric-vehicle-ev-charging-cable-type-2-600x464.png	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/wp-content/uploads/2019/01/electric-vehicle-ev-charging-cable-type-2-600x464.png	(from http://localhost/9Spares/product/charging-cable/)
18:59:12	796/796	---M--	200	added ('OK')	application/rss+xml	etag:%228639a4f0f50cd2e06d3a45aa0831831d%22	http://localhost/9Spares/product/radiator-cooling-fan/feed/	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/product/radiator-cooling-fan/feed/index.html	(from http://localhost/9Spares/product/radiator-cooling-fan/)
18:59:14	2514/2514	---M--	200	added ('OK')	application/json	date:Fri,%2024%20Jan%202020%2015:59:04%20GMT	http://localhost/9Spares/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2F9Spares%2Fproduct%2Fradiator-cooling-fan%2F	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/wp-json/oembed/1.0/embedb68b.json	(from http://localhost/9Spares/product/radiator-cooling-fan/)
18:59:17	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Jan%202020%2015:59:09%20GMT	http://localhost/9Spares/?p=667	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/indexf425.html	(from http://localhost/9Spares/product/radiator-cooling-fan/)
18:59:25	2642/2642	---M--	200	added ('OK')	text/xml	date:Fri,%2024%20Jan%202020%2015:59:16%20GMT	http://localhost/9Spares/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2F9Spares%2Fproduct%2Fradiator-cooling-fan%2F&format=xml	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/wp-json/oembed/1.0/embedd457	(from http://localhost/9Spares/product/radiator-cooling-fan/)
18:59:32	48835/48835	---M--	200	added ('OK')	image/jpeg	etag:%22bec3-596d5c8928862%22	http://localhost/9Spares/wp-content/uploads/2019/11/e46-e66-e60-e90-Radiator-Cooling-Fan-600x600.jpg	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/wp-content/uploads/2019/11/e46-e66-e60-e90-Radiator-Cooling-Fan-600x600.jpg	(from http://localhost/9Spares/product/radiator-cooling-fan/)
18:59:35	124110/124110	---M--	200	added ('OK')	image/jpeg	etag:%221e4ce-596d5c82ce01c%22	http://localhost/9Spares/wp-content/uploads/2019/11/e46-e66-e60-e90-Radiator-Cooling-Fan.jpg	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/wp-content/uploads/2019/11/e46-e66-e60-e90-Radiator-Cooling-Fan.jpg	(from http://localhost/9Spares/product/radiator-cooling-fan/)
18:59:45	758/758	---M--	200	added ('OK')	application/rss+xml	etag:%228639a4f0f50cd2e06d3a45aa0831831d%22	http://localhost/9Spares/product/fork-lift/feed/	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/product/fork-lift/feed/index.html	(from http://localhost/9Spares/product/fork-lift/)
18:59:50	2433/2433	---M--	200	added ('OK')	application/json	date:Fri,%2024%20Jan%202020%2015:59:28%20GMT	http://localhost/9Spares/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2F9Spares%2Fproduct%2Ffork-lift%2F	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/wp-json/oembed/1.0/embed9cb2.json	(from http://localhost/9Spares/product/fork-lift/)
18:59:51	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Jan%202020%2015:59:35%20GMT	http://localhost/9Spares/?p=81	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/index44d0.html	(from http://localhost/9Spares/product/fork-lift/)
19:00:00	2561/2561	---M--	200	added ('OK')	text/xml	date:Fri,%2024%20Jan%202020%2015:59:51%20GMT	http://localhost/9Spares/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2F9Spares%2Fproduct%2Ffork-lift%2F&format=xml	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/wp-json/oembed/1.0/embedb7f9	(from http://localhost/9Spares/product/fork-lift/)
19:00:05	39191/39191	---M--	200	added ('OK')	image/jpeg	etag:%229917-596d72403c035%22	http://localhost/9Spares/wp-content/uploads/2019/01/Tcm-toyota-forklift-parts-600x600.jpg	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/wp-content/uploads/2019/01/Tcm-toyota-forklift-parts-600x600.jpg	(from http://localhost/9Spares/product/fork-lift/)
19:00:14	761/761	---M--	200	added ('OK')	application/rss+xml	etag:%228639a4f0f50cd2e06d3a45aa0831831d%22	http://localhost/9Spares/product/water-hose/feed/	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/product/water-hose/feed/index.html	(from http://localhost/9Spares/product/water-hose/)
19:00:16	2443/2443	---M--	200	added ('OK')	application/json	date:Fri,%2024%20Jan%202020%2016:00:02%20GMT	http://localhost/9Spares/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2F9Spares%2Fproduct%2Fwater-hose%2F	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/wp-json/oembed/1.0/embed12b4.json	(from http://localhost/9Spares/product/water-hose/)
19:00:16	263084/263084	---M--	200	added ('OK')	image/jpeg	etag:%22403ac-596d723b21a92%22	http://localhost/9Spares/wp-content/uploads/2019/01/Tcm-toyota-forklift-parts.jpg	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/wp-content/uploads/2019/01/Tcm-toyota-forklift-parts.jpg	(from http://localhost/9Spares/product/fork-lift/)
19:00:18	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Jan%202020%2016:00:05%20GMT	http://localhost/9Spares/?p=662	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/indexfc9a.html	(from http://localhost/9Spares/product/water-hose/)
19:00:32	2571/2571	---M--	200	added ('OK')	text/xml	date:Fri,%2024%20Jan%202020%2016:00:16%20GMT	http://localhost/9Spares/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2F9Spares%2Fproduct%2Fwater-hose%2F&format=xml	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/wp-json/oembed/1.0/embed178b	(from http://localhost/9Spares/product/water-hose/)
19:00:34	58846/58846	---M--	200	added ('OK')	image/jpeg	etag:%22e5de-596d620d78daf%22	http://localhost/9Spares/wp-content/uploads/2019/11/e46-e66-e60-Water-Hose-for-bmw.jpg	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/wp-content/uploads/2019/11/e46-e66-e60-Water-Hose-for-bmw.jpg	(from http://localhost/9Spares/product/water-hose/)
19:00:35	23041/23041	---M--	200	added ('OK')	image/jpeg	etag:%225a01-596d6212e2e2f%22	http://localhost/9Spares/wp-content/uploads/2019/11/e46-e66-e60-Water-Hose-for-bmw-600x600.jpg	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/wp-content/uploads/2019/11/e46-e66-e60-Water-Hose-for-bmw-600x600.jpg	(from http://localhost/9Spares/product/water-hose/)
19:00:44	186/186	---M--	200	added ('OK')	text/css	etag:%22ba-596eaaa28c99a%22	http://localhost/9Spares/wp-content/uploads/elementor/css/post-751.css?ver=1573309504	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/wp-content/uploads/elementor/css/post-7515228.css	(from http://localhost/9Spares/about/)
19:00:57	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Jan%202020%2016:00:45%20GMT	http://localhost/9Spares/?p=751	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/indexf294.html	(from http://localhost/9Spares/about/)
19:01:02	2194/2194	---M--	200	added ('OK')	application/json	date:Fri,%2024%20Jan%202020%2016:00:44%20GMT	http://localhost/9Spares/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2F9Spares%2Fabout%2F	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/wp-json/oembed/1.0/embed3436.json	(from http://localhost/9Spares/about/)
19:01:11	385630/385630	---M--	200	added ('OK')	image/jpeg	etag:%225e25e-596c9c8b5d5f6%22	http://localhost/9Spares/wp-content/uploads/2019/11/selfie-2232519_1920.jpg	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/wp-content/uploads/2019/11/selfie-2232519_1920.jpg	(from http://localhost/9Spares/wp-content/uploads/elementor/css/post-551.css?ver=1573309870)
19:01:15	2287/2287	---M--	200	added ('OK')	text/xml	date:Fri,%2024%20Jan%202020%2016:01:03%20GMT	http://localhost/9Spares/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2F9Spares%2Fabout%2F&format=xml	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/wp-json/oembed/1.0/embed3d83	(from http://localhost/9Spares/about/)
19:01:23	324/324	---M--	200	added ('OK')	application/javascript	etag:%22144-4f114951a2080%22	http://localhost/9Spares/wp-includes/js/zxcvbn-async.min.js?ver=1.0	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/wp-includes/js/zxcvbn-async.min5152.js	(from http://localhost/9Spares/my-account/lost-password/)
19:01:25	769/769	---M--	200	added ('OK')	application/javascript	etag:%22301-573c9d644b100%22	http://localhost/9Spares/wp-admin/js/password-strength-meter.min.js?ver=5.2.5	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/wp-admin/js/password-strength-meter.min6619.js	(from http://localhost/9Spares/my-account/lost-password/)
19:01:27	2034/2034	---M--	200	added ('OK')	application/javascript	etag:%227f2-58dcd10d8a980%22	http://localhost/9Spares/wp-content/plugins/woocommerce/assets/js/frontend/password-strength-meter.min.js?ver=3.8.0	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/wp-content/plugins/woocommerce/assets/js/frontend/password-strength-meter.min9e95.js	(from http://localhost/9Spares/my-account/lost-password/)
19:01:28	132/132	---M--	200	added ('OK')	application/javascript	etag:%2284-56cdeb217d880%22	http://localhost/9Spares/wp-content/plugins/woocommerce/assets/js/frontend/lost-password.min.js?ver=3.8.0	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/wp-content/plugins/woocommerce/assets/js/frontend/lost-password.min9e95.js	(from http://localhost/9Spares/my-account/lost-password/)
19:01:29	1554/1554	---M--	200	added ('OK')	image/svg+xml	etag:%22612-56cdeb217d880%22	http://localhost/9Spares/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/default-skin.svg	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/default-skin.svg	(from http://localhost/9Spares/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/default-skin.css?ver=3.8.0)
19:01:29	866/866	---M--	200	added ('OK')	image/gif	etag:%22362-56cdeb217d880%22	http://localhost/9Spares/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/preloader.gif	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/preloader.gif	(from http://localhost/9Spares/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/default-skin.css?ver=3.8.0)
